悲鳴	ひめい	尖叫，驚叫	悲[ひ] 鳴[めい]	外から<b>悲鳴</b>が聞こえたな。	我聽到外面傳來了尖叫聲。	外[そと]から<b>悲[ひ] 鳴[めい]</b>が 聞[き]こえたな。		"ヒ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">メイ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		1700	名詞	
捕まえる	つかまえる	逮捕，抓住	捕[つか]まえる	母が泥棒を<b>捕まえました</b>。	我媽媽抓住了小偷。	母[はは]が 泥[どろ] 棒[ぼう]を<b>捕[つか]まえました</b>。		"<span style=""color: royalblue;"">ツ</span><span style=""display:inline-block;position:relative;""><span style=""display:inline;"">カマエル</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		1701	動詞	～ました<br>过去时的礼貌形式。
早速	さっそく	立刻；馬上。	早[さっ] 速[そく]	では<b>早速</b>書類をお送りします。	那麼我立即把文件寄過去。	では<b>早[さっ] 速[そく]</b> 書[しょ] 類[るい]をお 送[おく]りします。		"サ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">ッソク</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		1702	副詞	
お腹	おなか	肚子、腹部	お 腹[なか]	<b>お腹</b>が空きました。	我餓了。	<b>お 腹[なか]</b>が 空[す]きました。		"オ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">ナカ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		1703	名詞	
掃除	そうじ	打掃，清潔	掃[そう] 除[じ]	毎日、<b>掃除</b>します。	我每天都打掃。	毎[まい] 日[にち]、<b>掃[そう] 除[じ]</b>します。		"ソ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">ージ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		1704	名詞，可 +する 作動詞	
硬い	かたい	硬的，堅硬的	硬[かた]い	このパンは<b>硬い</b>ですが、美味しいです。	這麵包雖然很硬，但很美味。	このパンは<b>硬[かた]い</b>ですが、 美味[おい]しいです。		"カ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">タイ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>・カ<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">タ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""><br></span></span>イ*"	这里的音频是[2]。	1706	形容詞	
際	さい	時機、機會	際[さい]	この<b>際</b>はっきり言っておきます。	借這個機會我就直說吧。	この<b>際[さい]</b>はっきり 言[い]っておきます。		"<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">サ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>イ"		1708	名詞，需與其他詞組合	
漏らす	もらす	洩露，透露（指將秘密或信息洩漏出去）	漏[も]らす	秘密を<b>漏らした</b>のは彼です。	是他把秘密洩露出去的。	秘[ひ] 密[みつ]を<b>漏[も]らした</b>のは 彼[かれ]です。		"モ<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">ラ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>ス"		1712	動詞	～た<br>1. 表示过去发生的事实<br>2. 表示动作的完成<br>3. 表示对事情的确认<br>4. 表示说话人确信动作一定会实现<br>5. 表示主句之前发生的事件为相对过去<br>6. 表示温和的命令。<br>用法：在动词音便形的连用形（連用形）后接た，在い形容词词干后接かった。
面	めん	側面，方面。	面[めん]	彼の意外な<b>面</b>を見た。	我見識到了他意想不到的一面。	彼[かれ]の 意[い] 外[がい]な<b>面[めん]</b>を 見[み]た。		"<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">メ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>ン*"	对于这个词，“面”在表示“脸、面具”的意思时是 めん￣，而在表示“方面、侧面”的意思时是 め＼ん。	1714	名詞	
不満	ふまん	不滿，指對某事感到不滿意或不夠滿意。	不[ふ] 満[まん]	私は彼のやり方には<b>不満</b>です。	我對他的做事方式感到不滿。	私[わたし]は 彼[かれ]のやり 方[かた]には<b>不[ふ] 満[まん]</b>です。		"フ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">マン</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		1715	名詞	
驚き	おどろき	驚訝，驚喜	驚[おどろ]き	彼女は<b>驚き</b>を隠せませんでしたよ。	她無法掩飾自己的驚訝。	彼[かの] 女[じょ]は<b>驚[おどろ]き</b>を 隠[かく]せませんでしたよ。		"オ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">ドロキ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		1716	名詞	
旅	たび	旅行、旅途。	旅[たび]	姉はよく<b>旅</b>をします。	我姐姐經常旅行。	姉[あね]はよく<b>旅[たび]</b>をします。		"タ<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">ビ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>"		1717	名詞，可 +する 作動詞	
絵	え	畫，繪畫作品	絵[え]	素敵な<b>絵</b>ですね。	這是一幅很漂亮的畫。	素[す] 敵[てき]な<b>絵[え]</b>ですね。		"<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">エ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>"		1719	名詞	
組む	くむ	結成搭檔、組隊、與人合作	組[く]む	このプロジェクトで私は彼と<b>組んでいる</b>んだ。	這個項目我和他是搭檔一起做的。	このプロジェクトで 私[わたし]は 彼[かれ]と<b>組[く]んでいる</b>んだ。		"<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">ク</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>ム"		1720	動詞	～ている<br>1. 表示动作持续或进行到某个时间点<br>2. 表示动作已完成并保持该状态<br>3. 表示可被视为经历某种变化的结果的状态或条件。<br>用法：在动词的て形后接いる。口语中い可省略。
沈黙	ちんもく	沉默、緘默	沈[ちん] 黙[もく]	彼はしばらく<b>沈黙</b>していた。	他沉默了一會兒。	彼[かれ]はしばらく<b>沈[ちん] 黙[もく]</b>していた。		"チ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">ンモク</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		1722	名詞，可 +する 作動詞	
張る	はる	變得緊繃、僵硬	張[は]る	疲れて肩が<b>張っています</b>。	因為疲勞，肩膀變得很僵硬。	疲[つか]れて 肩[かた]が<b>張[は]っています</b>。		"ハ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">ル</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		1724	動詞	～ています<br>进行时或持续状态的礼貌形式。
告白	こくはく	告白、表白；坦白自己的心事或感情。	告[こく] 白[はく]	自分の思いを彼女に<b>告白</b>しました。	我向她表白了自己的心意。	自[じ] 分[ぶん]の 思[おも]いを 彼[かの] 女[じょ]に<b>告[こく] 白[はく]</b>しました。		"コ<span style=""display:inline-block;position:relative;""><span style=""display:inline;""><span style=""color: royalblue;"">ク</span>ハク</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		1725	名詞，可 +する 作動詞	
舐める	なめる	舔，指用舌頭接觸並掃動物體表面。	舐[な]める	犬に顔を<b>舐められました</b>。	狗把我的臉舔了。	犬[いぬ]に 顔[かお]を<b>舐[な]められました</b>。		"ナ<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">メ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>ル"		1728	動詞	～られました<br>被动形的礼貌过去时。
潰す	つぶす	壓碎，捏扁，擊碎	潰[つぶ]す	ペットボトルは<b>潰して</b>捨てましょう。	丟棄塑料瓶前，請先把瓶子壓扁。	ペットボトルは<b>潰[つぶ]して</b> 捨[す]てましょう。		"ツ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">ブス</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		1729	動詞	～て<br>て形。有多种含义。主要作为连接两个句子的接续助词。<br>用法：在动词音便形的连用形（連用形）后接て，在い形容词词干后接くて。
含める	ふくめる	包含，將……包括在內。	含[ふく]める	私を<b>含めて</b>10人が参加しました。	包括我在內，共有十人參加了。	私[わたし]を<b>含[ふく]めて</b> 10[じゅう] 人[にん]が 参[さん] 加[か]しました。		"<span style=""color: royalblue;"">フ</span><span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">クメ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>ル"		1731	動詞	～て<br>て形。有多种含义。主要作为连接两个句子的接续助词。<br>用法：在动词音便形的连用形（連用形）后接て，在い形容词词干后接くて。
時期	じき	時期，時間段，階段。	時[じ] 期[き]	今はあなたにとって大事な<b>時期</b>です。	現在對你來說是一個重要的時期。	今[いま]はあなたにとって 大[だい] 事[じ]な<b>時[じ] 期[き]</b>です。		"<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">ジ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>キ"		1732	名詞，可直接作副詞	
活動	かつどう	活動；指有組織、有目的進行的事情或動作。	活[かつ] 動[どう]	彼は地域の<b>活動</b>に参加した。	他參加了當地的活動。	彼[かれ]は 地[ち] 域[いき]の<b>活[かつ] 動[どう]</b>に 参[さん] 加[か]した。		"カ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">ツドー</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		1733	名詞，可 +する 作動詞	
育てる	そだてる	養育，培育	育[そだ]てる	彼女は三人の子を<b>育てました</b>。	她養育了三個孩子。	彼[かの] 女[じょ]は 三[さん] 人[にん]の 子[こ]を<b>育[そだ]てました</b>。		"ソ<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">ダテ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>ル"		1734	動詞	～ました<br>过去时的礼貌形式。
優秀	ゆうしゅう	優秀，卓越	優[ゆう] 秀[しゅう]	彼はとても<b>優秀</b>な生徒です。	他是一個非常優秀的學生。	彼[かれ]はとても<b>優[ゆう] 秀[しゅう]</b>な 生[せい] 徒[と]です。		"ユ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">ーシュー</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		1735	形容動詞（+な修飾名詞）	
予感	よかん	預感，預先感到將要發生的事情。	予[よ] 感[かん]	彼がもうすぐ来る<b>予感</b>がする。	我有一種預感，他很快就會來了。	彼[かれ]がもうすぐ 来[く]る<b>予[よ] 感[かん]</b>がする。		"ヨ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">カン</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		1740	名詞，可 +する 作動詞	
解く	とく	解決，解答（問題等）	解[と]く	この問題を<b>解けます</b>か。	你能解決這個問題嗎？	この 問[もん] 題[だい]を<b>解[と]けます</b>か。		"<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">ト</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>ク"		1741	副詞	～ます + ～(ら)れる<br>动词和形容词的礼貌表达形式。<br>用法：在动词的连用形（連用形）后接ます。<br> + <br>表示（自然）能够做某动作的状态。<br>用法：在一段动词的未然形（未然形）后接(ら)れる，在五段动词的命令形（命令形）后接る。する变为できる，くる变为こ(ら)れる。
元々	もともと	原本，本來，天生	元[もと] 々[もと]	彼女は<b>元々</b>フランスに行くつもりだったの。	她原本是打算去法國的。	彼[かの] 女[じょ]は<b>元[もと] 々[もと]</b>フランスに 行[い]くつもりだったの。		"モ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">トモト</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		1743	副詞	
溢れる	あふれる	溢出，氾濫	溢[あふ]れる	バスタブからお湯が<b>溢れました</b>。	浴缸裡的熱水溢出來了。	バスタブからお 湯[ゆ]が<b>溢[あふ]れました</b>。		"ア<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">フレ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>ル"		1744	動詞	～ました<br>过去时的礼貌形式。
発生	はっせい	發生、出現（指某事的發生或產生）	発[はっ] 生[せい]	交差点で事故が<b>発生</b>した。	在十字路口發生了事故。	交[こう] 差[さ] 点[てん]で 事[じ] 故[こ]が<b>発[はっ] 生[せい]</b>した。		"ハ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">ッセイ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		1745	名詞，可 +する 作動詞	
微妙	びみょう	微妙，指情況複雜難以判斷，敏感、不明確，或令人難以取捨。	微[び] 妙[みょう]	彼は会社で<b>微妙</b>な立場にあります。	他在公司裡的處境有些微妙。	彼[かれ]は 会[かい] 社[しゃ]で<b>微[び] 妙[みょう]</b>な 立[たち] 場[ば]にあります。		"ビ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">ミョー</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		1746	形容動詞（+な修飾名詞）	
違い	ちがい	差異，區別；錯誤（具體語境下有不同含義，但常指“區別”）	違[ちが]い	この二つには大きな<b>違い</b>がある。	這兩者之間有很大的區別。	この 二[ふた]つには 大[おお]きな<b>違[ちが]い</b>がある。		"チ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">カ<span style=""color: red;"">°</span>イ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		1751	名詞	
直後	ちょくご	緊接著……之後，剛……以後	直[ちょく] 後[ご]	食べた<b>直後</b>に寝ないほうがいいよ。	吃完飯後不要立刻去睡覺。	食[た]べた<b>直[ちょく] 後[ご]</b>に 寝[ね]ないほうがいいよ。		"<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">チョ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>クコ<span style=""color: red;"">°</span>"		1753	名詞，可直接作副詞	
地下	ちか	地下，地面以下的空間或區域。	地[ち] 下[か]	スタジオは<b>地下</b>にあります。	攝影棚位於地下室。	スタジオは<b>地[ち] 下[か]</b>にあります。		"<span style=""color: royalblue;"">チ</span><span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">カ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>"		1754	名詞	
香り	かおり	香氣，芳香	香[かお]り	この花はいい<b>香り</b>がしますね。	這朵花很香。	この 花[はな]はいい<b>香[かお]り</b>がしますね。		"カ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">オリ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		1755	名詞	
効く	きく	有效，起作用	効[き]く	この薬はあまりよく<b>効かない</b>よ。	這種藥效果不是很好。	この 薬[くすり]はあまりよく<b>効[き]かない</b>よ。		"<span style=""color: royalblue;"">キ</span><span style=""display:inline-block;position:relative;""><span style=""display:inline;"">ク</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		1758	動詞	～ない<br>1. 动词的否定形<br>2. 表达对对方的劝诱感情。<br>用法：在动词的未然形（未然形）后接ない，在い形容词词干后接くない。ない本身按い形容词活用。ます变为ません。
使用	しよう	用法；使用	使[し] 用[よう]	この製品を<b>使用</b>する前に、説明書をお読みください。	在使用本產品前，請閱讀說明書。	この 製[せい] 品[ひん]を<b>使[し] 用[よう]</b>する 前[まえ]に、 説[せつ] 明[めい] 書[しょ]をお 読[よ]みください。		"シ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">ヨー</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		1759	名詞，可 +する 作動詞	
道具	どうぐ	工具；道具	道[どう] 具[ぐ]	<b>道具</b>は全部揃っていますか。	所有工具都準備好了嗎？	<b>道[どう] 具[ぐ]</b>は 全[ぜん] 部[ぶ] 揃[そろ]っていますか。		"ド<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">ーク<span style=""color: red;"">°</span></span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>"		1760	名詞	
願い	ねがい	願望、請求。	願[ねが]い	世界の平和が私たちの<b>願い</b>です。	我們的願望是世界和平。	世[せ] 界[かい]の 平[へい] 和[わ]が 私[わたし]たちの<b>願[ねが]い</b>です。		"ネ<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">カ<span style=""color: red;"">°</span></span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>イ"		1761	名詞	
洗う	あらう	洗，清洗（物體的表面或皮膚等，使其乾淨）。	洗[あら]う	早く顔を<b>洗いなさい</b>。	快去洗臉吧。	早[はや]く 顔[かお]を<b>洗[あら]いなさい</b>。		"ア<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">ラウ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		1762	動詞	～なさい<br>礼貌的命令后缀。<br>用法：在动词的连用形（連用形）后接なさい。
手段	しゅだん	手段、方法	手[しゅ] 段[だん]	彼は目的のためには<b>手段</b>を選ばなかったわね。	為了達成目的，他不擇手段。	彼[かれ]は 目[もく] 的[てき]のためには<b>手[しゅ] 段[だん]</b>を 選[えら]ばなかったわね。	字面意思，這句話的意思類似於“他為了達到目的沒有選擇手段，是嗎？”	"<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">シュ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>ダン"		1763	名詞	
誤解	ごかい	誤解；理解錯誤	誤[ご] 解[かい]	私の気持ちを<b>誤解</b>しているんじゃない！	你是不是誤解了我的心意！	私[わたし]の 気[き] 持[も]ちを<b>誤[ご] 解[かい]</b>しているんじゃない！		"ゴ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">カイ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		1764	名詞，可 +する 作動詞	
応援	おうえん	加油、助威、支持（某隊或某人）	応[おう] 援[えん]	好きなチームを<b>応援</b>します。	我在為我喜歡的球隊加油。	好[す]きなチームを<b>応[おう] 援[えん]</b>します。		"オ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">ーエン</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		1765	名詞，可 +する 作動詞	
含む	ふくむ	包含，包括。	含[ふく]む	その食品は有害物質を<b>含んでいる</b>ぞ。	這種食品含有有害物質。	その 食[しょく] 品[ひん]は 有[ゆう] 害[がい] 物[ぶっ] 質[しつ]を<b>含[ふく]んでいる</b>ぞ。		"<span style=""color: royalblue;"">フ</span><span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">ク</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>ム"		1766	動詞	～ている<br>1. 表示动作持续或进行到某个时间点<br>2. 表示动作已完成并保持该状态<br>3. 表示可被视为经历某种变化的结果的状态或条件。<br>用法：在动词的て形后接いる。口语中い可省略。
当時	とうじ	當時；那個時候。	当[とう] 時[じ]	彼女は<b>当時</b>、まだ3才だった。	她當時才三歲。	彼[かの] 女[じょ]は<b>当[とう] 時[じ]</b>、まだ 3[さん] 才[さい]だった。		"<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">ト</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>ージ"		1767	名詞，可直接作副詞	
勝利	しょうり	勝利、凱旋。	勝[しょう] 利[り]	チームの全員が<b>勝利</b>を喜んだ。	全隊的成員都為勝利感到高興。	チームの 全[ぜん] 員[いん]が<b>勝[しょう] 利[り]</b>を 喜[よろこ]んだ。		"<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">ショ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>ーリ"		1768	名詞，可 +する 作動詞	
降る	ふる	（雨、雪等）降落，下（雨）	降[ふ]る	今日、雨が<b>降ります</b>。	今天會下雨。	今日[きょう]、 雨[あめ]が<b>降[ふ]ります</b>。		"<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">フ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>ル"		1808	動詞	～ます<br>动词和形容词的礼貌表达形式。<br>用法：在动词的连用形（連用形）后接ます。
雪	ゆき	雪；降雪。	雪[ゆき]	クリスマスに<b>雪</b>が降りました。	聖誕節下雪了。	クリスマスに<b>雪[ゆき]</b>が 降[ふ]りました。		"ユ<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">キ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>"		1771	名詞	
